node_id,degree_centrality,betweenness_centrality,closeness_centrality
171,0.0008097166,0.007213836,0.058110127
192,0.00060728745,0.0015743191,0.056758775
79,0.0004048583,0.0013073216,0.053219568
80,0.0004048583,0.0017075758,0.056174026
81,0.0008097166,0.00485311,0.059488686
990,0.00060728745,0.0011262574,0.056249502
82,0.0004048583,2.4748556e-05,0.057947214
83,0.0004048583,0.0001095015,0.058739596
222,0.00060728745,0.00068137054,0.047754846
85,0.0004048583,0,0.054675654
86,0.0004048583,0.00074528448,0.060163928
152,0.0004048583,0.00054014361,0.058935815
88,0.0004048583,0.0004048583,0.052210491
90,0.00020242915,0,0.049620314
91,0.00020242915,0,0.052209387
179,0.00060728745,0.0028747448,0.05599193
196,0.0004048583,0.00031879667,0.052262965
497,0.0008097166,0.00058392875,0.050806319
93,0.00060728745,0.0020760591,0.058067095
94,0.00020242915,0,0.055932338
96,0.00060728745,0.012097145,0.062717416
130,0.0016194332,0.046878294,0.066578614
97,0.0004048583,4.1290324e-06,0.048534628
145,0.0004048583,0.0003830159,0.050895304
149,0.00060728745,3.6321795e-05,0.048798799
101,0.0004048583,0.00044887311,0.058878917
136,0.0004048583,0.0014494278,0.05856203
100,0.0004048583,0.00056873518,0.060138294
4460,0.0004048583,0.00089279121,0.063442324
211,0.0008097166,0.001214329,0.052704015
103,0.00020242915,0,0.058504465
104,0.00060728745,0.0020807674,0.053721929
146,0.00060728745,0.0013742206,0.051125485
154,0.001417004,0.0068144603,0.056725536
223,0.0004048583,4.2970584e-05,0.051059959
106,0.00060728745,0.012576191,0.064076788
1056,0.00060728745,0.0013837788,0.060245372
187,0.0004048583,0.00035462161,0.058508622
117,0.0010121457,0.0060930378,0.069859856
208,0.0010121457,0.066321056,0.070139569
4121,0.0010121457,0.15707883,0.075440579
193,0.00060728745,0.0016403297,0.053615811
205,0.0004048583,2.1323062e-05,0.050118194
114,0.00060728745,0.03287193,0.062993331
3771,0.00060728745,0.029953591,0.05984542
115,0.00020242915,0,0.058215586
116,0.0004048583,0.0004048583,0.061813359
118,0.00020242915,0,0.065299001
119,0.00020242915,0,0.065299001
523,0.0008097166,0.016319902,0.070797982
122,0.00020242915,0,0.052685466
123,0.0004048583,0.0004048583,0.055614973
125,0.0008097166,0.0031924188,0.054018589
174,0.0004048583,1.0340049e-05,0.05382319
127,0.00020242915,0,0.062423392
128,0.00020242915,0,0.062423392
129,0.00020242915,0,0.062423392
236,0.00020242915,0,0.062423392
4113,0.00060728745,0.01230232,0.067050328
133,0.00020242915,0,0.054419071
134,0.00020242915,0,0.057113128
135,0.0004048583,0.00025510588,0.052505713
237,0.00060728745,0.0010506081,0.055343939
147,0.0004048583,0.00042330714,0.053685149
138,0.00060728745,0.00078342541,0.049516363
224,0.0004048583,2.5274612e-06,0.049522817
230,0.00060728745,0.0015861334,0.052086628
139,0.0012145749,0.0091467027,0.063709053
144,0.0008097166,0.0018341361,0.060213796
151,0.00060728745,0.0022969029,0.0600017
4883,0.0004048583,0.0027504839,0.061463427
235,0.0004048583,0.0004048583,0.056795971
197,0.0004048583,0.0009644741,0.048642634
157,0.0004048583,0.000190656,0.053998513
159,0.00020242915,0,0.053681065
160,0.00020242915,0,0.053629199
190,0.0004048583,8.3703539e-05,0.053115995
194,0.0004048583,0.0020391385,0.056615667
163,0.0004048583,0.0004048583,0.051520587
166,0.00020242915,0,0.048996757
165,0.00020242915,0,0.051519513
169,0.0004048583,0.001985445,0.054927338
170,0.00060728745,0.0027270877,0.054949333
188,0.0008097166,0.0015526484,0.052124
228,0.0004048583,0.00040610154,0.052093769
178,0.00060728745,0.0035079956,0.058556476
180,0.00060728745,0.010543564,0.062164169
181,0.00020242915,0,0.05531791
207,0.0004048583,0.010733503,0.065743945
183,0.00020242915,0,0.057477951
184,0.00020242915,0,0.057477951
201,0.0004048583,0.0026622357,0.057512079
998,0.0010121457,0.0056878722,0.05758314
229,0.0004048583,0.00058783428,0.049588934
231,0.0004048583,5.9156254e-06,0.049547652
198,0.00020242915,0,0.054019771
202,0.00060728745,0.0020031877,0.057103885
212,0.00020242915,0,0.050065876
213,0.00020242915,0,0.050065876
214,0.00020242915,0,0.050065876
215,0.0004048583,0.00040638539,0.053139421
500,0.0004048583,8.7787289e-05,0.051011979
217,0.0004048583,0.00020824257,0.047370187
226,0.0004048583,5.3289862e-05,0.046506373
218,0.00020242915,0,0.050029876
220,0.00020242915,0,0.045107564
221,0.00020242915,0,0.045578683
227,0.0004048583,3.8663325e-06,0.049532748
234,0.00020242915,0,0.053744139
238,0.00020242915,0,0.05244217
239,0.00060728745,0.0086787171,0.050999339
253,0.0012145749,0.0090049099,0.04891186
319,0.00060728745,0.016555551,0.053615811
4424,0.00020242915,0,0.048525093
240,0.00060728745,0.0033989213,0.049194857
241,0.0008097166,0.0050114743,0.051723416
334,0.0004048583,0.00022405017,0.046897992
355,0.00060728745,0.0023749693,0.046902445
317,0.001417004,0.048021726,0.054212438
328,0.00060728745,0.00080963463,0.049182123
338,0.0008097166,0.035529398,0.052046568
242,0.0004048583,0.0060395344,0.048763153
243,0.0012145749,0.0074485313,0.051241092
352,0.0008097166,0.0056425454,0.046514694
285,0.0016194332,0.014703942,0.053980812
364,0.00020242915,0,0.048743907
365,0.00020242915,0,0.048743907
366,0.0004048583,1.4891528e-06,0.048748236
367,0.0004048583,0,0.051228871
244,0.0004048583,0,0.04463963
343,0.0008097166,4.6002331e-05,0.044671924
356,0.0010121457,0.0019484548,0.046691871
245,0.0004048583,4.6997117e-06,0.044665057
336,0.0008097166,0.00061018185,0.046728972
362,0.00060728745,0.00060851896,0.046720575
246,0.00020242915,0,0.042774266
248,0.00060728745,0.00043069796,0.044685258
247,0.0010121457,0.0016835169,0.046756836
258,0.0012145749,0.00086605391,0.044709929
299,0.0012145749,0.0048823856,0.049013771
372,0.0004048583,0,0.044669904
379,0.0008097166,0.00040601353,0.044672732
331,0.00060728745,0.0011907438,0.046547565
249,0.00020242915,0,0.044527771
251,0.0004048583,0.0004048583,0.046602455
250,0.0012145749,0.0016506473,0.04887895
281,0.0012145749,0.00085079823,0.048878467
306,0.0012145749,0.0041130737,0.051365234
313,0.00060728745,0,0.046605532
314,0.0016194332,0.00020676166,0.048871213
361,0.0008097166,0.0010646871,0.046649983
252,0.0010121457,0.0018253347,0.046644257
290,0.0004048583,0,0.046635891
320,0.0008097166,0.0016626372,0.044621082
368,0.0004048583,0,0.044566335
371,0.00060728745,1.1748566e-06,0.044583228
254,0.00060728745,0.037523802,0.049577487
323,0.0004048583,0.0010229354,0.046642496
377,0.00020242915,0,0.046631489
4363,0.0004048583,0.036059448,0.047320274
255,0.00060728745,0.0019910989,0.051270342
256,0.00060728745,0.0089273654,0.053987301
330,0.0004048583,0.001569518,0.04878386
286,0.0010121457,0.076836332,0.056993862
300,0.0010121457,0.016407987,0.051500177
257,0.00020242915,0,0.04104149
260,0.0004048583,0.0004048583,0.042797612
311,0.00060728745,0.00057524557,0.046657474
369,0.0004048583,0,0.044600536
382,0.0004048583,0,0.044602952
259,0.00060728745,0.0037718502,0.051389279
307,0.0008097166,0.0063172242,0.054091934
312,0.0008097166,0.0033796556,0.048907986
261,0.0010121457,0.0017521431,0.042616332
262,0.0008097166,0.00082585631,0.04270032
288,0.0004048583,0.0020679599,0.044462045
351,0.0008097166,0.00053408827,0.040876782
370,0.0004048583,0,0.040875767
383,0.00020242915,0,0.040874753
263,0.00060728745,0.0012219163,0.044584435
268,0.0004048583,0.00027550537,0.040953368
335,0.0008097166,0.0008202929,0.042615965
345,0.0004048583,0.00081081203,0.046645138
346,0.0004048583,0.00081081203,0.046645138
264,0.0004048583,0.00031488949,0.039500408
322,0.00060728745,0.00088510731,0.041093383
4416,0.00060728745,0.00041267742,0.038910199
265,0.0004048583,0,0.040874753
282,0.0004048583,0,0.040874753
266,0.00020242915,0,0.037896223
309,0.0008097166,0.00080963463,0.0393886
267,0.0004048583,2.0492929e-07,0.039351262
269,0.00020242915,0,0.04464084
270,0.00060728745,0.004848381,0.04672632
347,0.0004048583,0.0040412055,0.04464891
363,0.0010121457,0.010686012,0.049004533
271,0.00020242915,0,0.044637613
275,0.001417004,0.0028319588,0.046722784
272,0.00020242915,0,0.044637613
273,0.0004048583,0.0004048583,0.04463842
373,0.00020242915,0,0.042731346
274,0.00020242915,0,0.044637613
276,0.00020242915,0,0.044637613
326,0.00060728745,0.0004054321,0.044640033
277,0.0004048583,0.0004048583,0.044448443
287,0.00020242915,0,0.042557224
278,0.0004048583,0.00010552946,0.046681723
315,0.00060728745,0.0013106583,0.048931239
279,0.00060728745,0.00040113444,0.04672853
280,0.0010121457,1.9838283e-06,0.048759784
283,0.0010121457,0.0015587353,0.051230996
296,0.0010121457,1.9038019e-06,0.04875016
303,0.0010121457,0.0004048583,0.048749679
284,0.00020242915,0,0.051216655
297,0.00060728745,0.00040049664,0.051221434
1179,0.00060728745,0.087142843,0.060046919
289,0.00020242915,0,0.046558533
291,0.00060728745,0.00079592317,0.0488316
337,0.0008097166,0.0080575112,0.051319343
4436,0.0010121457,0.0018520083,0.048613913
292,0.00020242915,0,0.04463358
293,0.00060728745,0.00080897885,0.046718366
294,0.00020242915,0,0.04672411
295,0.00020242915,0,0.036513345
301,0.0004048583,0.0004048583,0.037896804
298,0.00060728745,0.00080955266,0.0393886
341,0.0008097166,0.0032352596,0.041000954
344,0.0004048583,0.00024198763,0.046741794
302,0.00020242915,0,0.046484055
304,0.0004048583,0.0004048583,0.051426192
308,0.00020242915,0,0.048911375
305,0.00020242915,0,0.04885623
324,0.00020242915,0,0.037896223
310,0.00060728745,0.001214247,0.042911744
354,0.0012145749,0.0024323276,0.044832875
359,0.00020242915,0,0.041146436
4432,0.0004048583,0.0004048583,0.041147122
316,0.00060728745,0.0044249165,0.051442258
327,0.0004048583,0.0004048583,0.046649983
357,0.0004048583,0.0023143837,0.048941419
318,0.0004048583,0.016883051,0.056265519
1120,0.0012145749,0.024699375,0.059229773
321,0.0004048583,0.00127293,0.042784639
4342,0.00060728745,3.2399537e-05,0.040456984
325,0.00020242915,0,0.042732825
4429,0.00020242915,0,0.04457116
329,0.00020242915,0,0.046877076
380,0.00020242915,0,0.046877076
358,0.0004048583,0.0004048583,0.044478459
332,0.0004048583,0.0004048583,0.039387029
381,0.00020242915,0,0.037894769
333,0.00060728745,2.4509543e-06,0.04482962
353,0.0008097166,0.0019737715,0.044461645
374,0.00020242915,0,0.044643261
339,0.0004048583,0.0004048583,0.048815676
340,0.00020242915,0,0.046544057
342,0.0004048583,0.0036378227,0.042747616
348,0.00020242915,0,0.042569326
349,0.00020242915,0,0.042569326
350,0.00020242915,0,0.039271802
375,0.00020242915,0,0.042909508
4426,0.00020242915,0,0.042909508
4427,0.0004048583,0.0004048583,0.04480238
378,0.00020242915,0,0.042584738
360,0.00020242915,0,0.044635596
376,0.00020242915,0,0.042762788
384,0.0012145749,0.0049287158,0.06944054
385,0.0008097166,0.048221036,0.074551409
430,0.00060728745,0.00048129486,0.064947871
446,0.0004048583,0.00075095322,0.065194726
455,0.00060728745,0.00019898205,0.064936772
456,0.00060728745,0.00049365679,0.064952995
463,0.0004048583,0.0011478253,0.065600765
394,0.0010121457,0.13164242,0.074770316
427,0.0012145749,0.20495396,0.075779656
448,0.00060728745,0.042918641,0.07452779
386,0.00020242915,0,0.059843245
388,0.00020242915,0,0.059843245
447,0.0004048583,1.8275458e-05,0.061490204
2308,0.0004048583,8.3305997e-05,0.061367222
389,0.00020242915,0,0.054574781
431,0.0010121457,0.0011394448,0.057724442
390,0.0004048583,0.00037339182,0.062937152
438,0.0004048583,5.0850389e-05,0.059264591
2283,0.0022267206,0.015108831,0.067135984
391,0.00020242915,0,0.061184805
392,0.0010121457,0.0041925549,0.065171504
393,0.0010121457,0.065756347,0.069674617
395,0.00060728745,0.0012994001,0.061196933
410,0.0004048583,0.00031103745,0.061208306
424,0.0004048583,0.00099958707,0.061207548
403,0.001417004,0.06152278,0.067653624
407,0.0004048583,0.0016628829,0.065150876
426,0.0008097166,0.06769041,0.072121
437,0.00060728745,0.00086301202,0.066363062
397,0.0016194332,0.10343301,0.073283983
2224,0.0012145749,0.13277802,0.073967598
443,0.00060728745,0.00070149239,0.057690062
458,0.00060728745,4.4842431e-06,0.057691409
420,0.00060728745,0.0026548001,0.067896314
2214,0.00060728745,0.03194641,0.067826397
2394,0.0008097166,0.004243728,0.066123225
398,0.00020242915,0,0.068281086
399,0.00020242915,0,0.068281086
400,0.00020242915,0,0.068281086
401,0.00020242915,0,0.068281086
421,0.0008097166,0.095624869,0.073464896
2232,0.0008097166,0.097918497,0.069849978
2284,0.0008097166,0.0147139,0.071063799
402,0.00020242915,0,0.063367454
404,0.00020242915,0,0.063367454
412,0.00060728745,0.040536982,0.065274841
436,0.0008097166,0.0083352745,0.064149179
440,0.00060728745,0.013322951,0.064256819
405,0.00020242915,0,0.057671204
406,0.0010121457,0.0013203492,0.061199965
432,0.0010121457,0.00082178228,0.058944254
461,0.0004048583,0,0.057681305
408,0.00020242915,0,0.056526913
409,0.0008097166,0.00051157405,0.05991292
457,0.00060728745,0.0021106116,0.063624538
411,0.00020242915,0,0.061275878
1217,0.00060728745,0.040604131,0.066130306
413,0.0004048583,0.00044710185,0.055001336
474,0.0004048583,0.00070285384,0.057024784
1249,0.0004048583,0.00038336143,0.054536823
414,0.001417004,0.0022679212,0.064312868
415,0.0004048583,0.001512332,0.067304286
416,0.00020242915,0,0.060427395
453,0.0004048583,8.4800499e-05,0.060428874
460,0.00060728745,0.00034726257,0.062207223
465,0.00060728745,0.00033575646,0.060453277
469,0.00060728745,0.00030505491,0.060441443
417,0.0010121457,0.0010192876,0.059375714
418,0.00020242915,0,0.056048469
445,0.0004048583,0.0013012949,0.063068124
451,0.0004048583,2.858731e-06,0.057024126
470,0.00060728745,8.5815193e-05,0.057835275
419,0.00020242915,0,0.064393347
422,0.00060728745,0.0018877447,0.068824275
423,0.00060728745,0.012070596,0.064039409
1425,0.00060728745,0.012286253,0.064858336
1785,0.00020242915,0,0.060185918
425,0.00060728745,0.0024917668,0.067292368
444,0.00060728745,0.00038681035,0.06308262
428,0.0004048583,0.13040385,0.0758192
3988,0.0004048583,0.028418608,0.070713867
1126,0.0004048583,0.13049406,0.077206802
429,0.0004048583,1.2978855e-07,0.058566195
471,0.0004048583,8.1971715e-08,0.060991419
442,0.00060728745,0.00040984784,0.054584429
433,0.0004048583,0.00046071397,0.06225426
434,0.00020242915,0,0.055663853
473,0.00060728745,0.00055656101,0.057005043
435,0.00020242915,0,0.060282866
462,0.0004048583,0.0004048583,0.060284337
1298,0.00060728745,0.0074512085,0.061992546
439,0.00060728745,0.001707451,0.060413355
441,0.00020242915,0,0.051759726
467,0.00020242915,0,0.054544049
449,0.00020242915,0,0.053437757
450,0.00060728745,0.00069665483,0.056453917
466,0.0004048583,0.0011000732,0.059825127
468,0.0004048583,1.1735617e-06,0.053460311
454,0.0004048583,0.00051804849,0.058417984
464,0.0004048583,0.00011394843,0.055199231
459,0.00020242915,0,0.056857419
472,0.00020242915,0,0.053931309
475,0.0004048583,1.5812734e-05,0.056346382
482,0.0008097166,0.0047561713,0.059501584
4174,0.00060728745,0.0010707893,0.059670484
476,0.0004048583,0.00010101809,0.052206628
4114,0.0004048583,0.00020884174,0.054430463
477,0.00020242915,0,0.049209559
478,0.00060728745,0.00049813835,0.05175593
481,0.00060728745,0.00088169277,0.054131647
485,0.0010121457,0.0023644235,0.051758099
479,0.00060728745,0.0019313257,0.053797399
480,0.00060728745,0.0034235673,0.056541147
493,0.00060728745,0.00036623936,0.052012045
499,0.0004048583,0.001027378,0.051418163
494,0.0008097166,0.0014738248,0.052771012
492,0.0004048583,0.0004048583,0.056161892
4112,0.0012145749,0.0084173845,0.063202068
483,0.0008097166,0.00021591957,0.048027378
486,0.0012145749,0.0017062909,0.050442134
490,0.0004048583,0,0.048021775
495,0.0004048583,8.1971715e-08,0.045827729
496,0.0004048583,4.5524546e-05,0.048355521
484,0.0004048583,0.0022487029,0.054053463
3770,0.00060728745,0.026611813,0.056902609
487,0.0004048583,0.00019348374,0.048021308
498,0.0004048583,4.5084443e-07,0.049634772
488,0.00020242915,0,0.05317603
489,0.0004048583,0.0001935644,0.056075827
1184,0.0004048583,7.2623036e-07,0.053137135
1202,0.0008097166,0.00060644831,0.059404274
491,0.0022267206,0.044654133,0.072744408
2427,0.00060728745,0.0047361111,0.068249955
2543,0.0026315789,0.022470536,0.068025337
2544,0.0012145749,0.28169812,0.078026283
2549,0.0018218623,0.0051194485,0.068249955
2681,0.00060728745,0.0032348498,0.067827329
2800,0.0012145749,0.0049525463,0.067843164
2833,0.00060728745,0.0004048583,0.072556363
2835,0.00060728745,0.0004048583,0.067905647
2836,0.00060728745,0.0004048583,0.067905647
2837,0.00060728745,0.0004048583,0.067905647
2950,0.0004048583,0.0004048583,0.067814293
501,0.00020242915,0,0.063043173
502,0.0008097166,0.0033384669,0.067284119
550,0.0004048583,0.0021569893,0.06314148
571,0.0010121457,0.036050367,0.072065238
574,0.0004048583,9.6726624e-06,0.063270874
503,0.00020242915,0,0.054995213
505,0.0010121457,0.00090469953,0.058195012
504,0.00020242915,0,0.054995213
524,0.0008097166,0.0026106018,0.059680576
557,0.00060728745,0.0023609598,0.059693557
565,0.0010121457,0.0021795887,0.061751544
506,0.0004048583,0,0.056368242
549,0.001417004,0.0042000711,0.059716648
552,0.0010121457,0.0018695598,0.056383683
507,0.00060728745,0.0014747803,0.057005701
540,0.001417004,0.0089436562,0.060420005
547,0.0012145749,0.0019755722,0.054013864
566,0.00060728745,0.00020469606,0.053943676
508,0.00060728745,0.0014747803,0.057005701
567,0.00060728745,0.00020469606,0.053943676
509,0.0004048583,1.5574626e-07,0.051186406
510,0.00060728745,0.00080963463,0.051167319
546,0.00060728745,0.0012141432,0.053923655
572,0.00020242915,0,0.048677144
573,0.00020242915,0,0.048677144
511,0.00020242915,0,0.05116414
562,0.0008097166,0.00080969474,0.053922478
512,0.0012145749,0.00090127593,0.053744139
513,0.00020242915,0,0.051003552
514,0.00020242915,0,0.051003552
535,0.00060728745,8.2017749e-06,0.051434759
539,0.00060728745,8.3439526e-05,0.053377707
551,0.0008097166,0.00046857273,0.054220173
515,0.00020242915,0,0.063272494
4459,0.0036437247,0.045791376,0.067545395
516,0.00020242915,0,0.058499615
520,0.0004048583,0.0004048583,0.062133675
517,0.00020242915,0,0.062132112
521,0.0010121457,0.0068845574,0.066247368
518,0.00020242915,0,0.062132112
519,0.0004048583,0.0049229006,0.062344612
3983,0.00060728745,0.0054168921,0.059130518
2313,0.0008097166,0.11384652,0.070756406
522,0.0010121457,0.011399928,0.066999403
829,0.00060728745,0.0018835802,0.064201703
833,0.0004048583,0.0063238955,0.062906697
525,0.0004048583,0.00080906083,0.056323897
526,0.0004048583,0.00080906083,0.056323897
533,0.0016194332,0.011292007,0.063452918
529,0.00060728745,0.00040502224,0.053325273
531,0.00060728745,0.00040502224,0.053325273
527,0.00060728745,0.0014347864,0.059777348
528,0.00020242915,0,0.056406216
4146,0.0004048583,0.00065328379,0.05655733
530,0.00020242915,0,0.050626166
532,0.00020242915,0,0.050626166
534,0.0004048583,0.01103779,0.067358431
569,0.00060728745,0.0004048583,0.059692836
536,0.00060728745,0.00044268731,0.04893754
537,0.00060728745,0.0005600392,0.050689022
560,0.0004048583,0.00069170893,0.051250661
575,0.00020242915,0,0.04665483
538,0.00020242915,0,0.048244072
558,0.00060728745,0.00099530828,0.053390398
541,0.0004048583,0.0046525799,0.064235931
542,0.0004048583,0.0046525799,0.064235931
543,0.0004048583,0.0006109442,0.057061011
544,0.0008097166,0.0017164919,0.056989917
545,0.0008097166,0.0017164919,0.056989917
570,0.0008097166,0.020029558,0.068576823
554,0.0004048583,2.035448e-05,0.05145351
555,0.0004048583,2.035448e-05,0.05145351
559,0.00060728745,0.00010852151,0.05145083
548,0.0004048583,0.0003689474,0.056368885
556,0.0008097166,0.00035813916,0.053395015
553,0.0004048583,0.0003689474,0.056368885
564,0.00060728745,0.0017766007,0.056365026
563,0.0004048583,6.6746969e-05,0.053385783
561,0.00020242915,0,0.05116414
1482,0.00020242915,0,0.058160754
1483,0.00020242915,0,0.058160754
4212,0.0008097166,0.0021619697,0.063553326
568,0.00020242915,0,0.056330962
4165,0.001417004,0.28841562,0.076838127
576,0.0008097166,0.001214329,0.045742858
658,0.0012145749,0.0088797909,0.047932313
660,0.00020242915,0,0.043742363
661,0.00020242915,0,0.043742363
731,0.00020242915,0,0.043742363
577,0.00060728745,0.00080584571,0.046205361
583,0.0010121457,0.0042292833,0.048440396
626,0.00020242915,0,0.04416511
641,0.00060728745,0.00040625182,0.044189209
578,0.00020242915,0,0.045712382
579,0.00060728745,0.0012122524,0.047901637
595,0.0012145749,0.0032253411,0.050285528
611,0.0008097166,0.00041995476,0.045744553
580,0.0004048583,0.00080955266,0.046215736
665,0.0004048583,0.0004048583,0.044175378
703,0.0012145749,0.0033463089,0.048452749
581,0.0004048583,0,0.050806319
721,0.0012145749,0.0016189004,0.050808932
726,0.0020242915,0.0096061318,0.053522287
