node_id,degree_centrality,betweenness_centrality,closeness_centrality,local_clustering_coefficient
1174,0.0025423729,0.00036215639,0.22278465,0
1249,0.011016949,0.001412502,0.26562894,0.32307692
303,0.0038135593,0.0010869257,0.23892663,0.25
396,0.0029661017,0.0024191124,0.24026999,0
417,0.0025423729,0.00063141322,0.24060128,0.2
439,0.0042372881,0.0012250549,0.23163197,0.2
485,0.0025423729,0.001685497,0.22847277,0
670,0.00042372881,0,0.19832856,0
699,0.0080508475,0.0089343082,0.25736885,0.011695906
727,0.011864407,0.0095301919,0.2510735,0.12962963
802,0.0012711864,0.00030991264,0.21074406,0
833,0.0088983051,0.0083494467,0.26339031,0.014285714
1336,0.0012711864,0.0001821339,0.22610441,0
1376,0.0038135593,0.0017750357,0.23958272,0.027777778
1379,0.0021186441,0.00075253571,0.23827412,0.1
1452,0.0050847458,0.006207898,0.22328353,0
24,0.0025423729,0.00091514696,0.19861073,0.13333333
25,0.00084745763,0.0003375677,0.21275685,0
26,0.00042372881,0,0.16403862,0
27,0.0016949153,0.00075312033,0.22109101,0.16666667
28,0.0016949153,0.00090318617,0.22421597,0.16666667
392,0.0016949153,0.0002376952,0.2060369,0.33333333
2328,0.0012711864,0.00013309844,0.19437046,0
1680,0.018644068,0.017045419,0.27368357,0.013742072
1501,0.0055084746,0.0084508642,0.27621065,0.012820513
2220,0.0038135593,0.0030301866,0.24447787,0
2122,0.0029661017,0.0011029438,0.22924819,0.047619048
2257,0.013135593,0.011887112,0.2876309,0.025806452
29,0,0,0,0
30,0.00084745763,0.00079824114,0.21189567,0
31,0.011016949,0.016355424,0.27329065,0.015384615
32,0.00042372881,0,0.17299678,0
183,0.0042372881,0.0020313046,0.23354372,0.17777778
338,0.006779661,0.0083817506,0.25083289,0.075
539,0.0012711864,0.00032875976,0.22985214,0
648,0.0072033898,0.0067915837,0.27187133,0.058823529
714,0.0012711864,0.0001572398,0.22325973,0
1006,0.0059322034,0.0038965767,0.26883463,0.043956044
1028,0.012288136,0.0069890042,0.26862771,0.096059113
1038,0.012711864,0.010447318,0.27979062,0.034482759
1346,0.0029661017,0.001650488,0.24402202,0
1352,0.0021186441,0.0011461271,0.21604963,0
1357,0.0029661017,0.001602152,0.22693757,0.14285714
1358,0.0050847458,0.0030927674,0.25947373,0.075757576
1372,0.0021186441,0.00079610636,0.23451148,0.1
1378,0.0046610169,0.0027876284,0.25708446,0.018181818
1707,0.0050847458,0.0096691015,0.23757125,0.075757576
1831,0.0029661017,0.0025889082,0.24597122,0.047619048
1934,0.0016949153,0.00044396857,0.2426365,0
1941,0.00042372881,0,0.21185279,0
2068,0.0016949153,0.00093750297,0.23647126,0
2251,0.0046610169,0.002453165,0.26418786,0.072727273
2273,0.0088983051,0.008268998,0.27194194,0.023809524
2307,0.0029661017,0.00055572745,0.24243985,0
2334,0.0059322034,0.0026649258,0.2535052,0
33,0.0025423729,0.0017771826,0.22503525,0.066666667
34,0.00042372881,0,0.18165637,0
35,0.0084745763,0.0057339141,0.25857656,0.047368421
36,0.00042372881,0,0.18165637,0
37,0.0055084746,0.0029142337,0.25020349,0.025641026
38,0.00084745763,0,0.20557166,1
39,0.0072033898,0.0061468128,0.2733977,0.073529412
122,0.0072033898,0.0011784141,0.26118909,0.32352941
133,0.011440678,0.0034548096,0.27407761,0.23076923
163,0.013135593,0.0030616651,0.26600012,0.14193548
165,0.014830508,0.0037048811,0.27501352,0.2
228,0.0016949153,0.0010299978,0.23119719,0
277,0.0059322034,0.0039962067,0.24930979,0.065934066
425,0.011864407,0.0091380929,0.28858227,0.10582011
432,0.00084745763,1.9152856e-05,0.22462486,0
445,0.0042372881,0.00032038099,0.25158632,0.37777778
1555,0.0042372881,0.0017652465,0.26873113,0.022222222
1640,0.0016949153,0.00051194023,0.22462486,0
1767,0.0076271186,0.006462349,0.26559525,0.052287582
1786,0.00084745763,0.00022209527,0.22573878,0
1874,0.00084745763,5.9197353e-05,0.22202873,0
1875,0.00042372881,0,0.20290242,0
1876,0.0016949153,0.0017750772,0.23048464,0
60,0.0025423729,0.0013097162,0.23438023,0.13333333
116,0.0038135593,0.0010643522,0.24104443,0.19444444
249,0.0033898305,0.00030363139,0.2331277,0.25
490,0.0063559322,0.0018555513,0.2593773,0.16190476
549,0.022033898,0.034220605,0.30285695,0.016591252
864,0.0012711864,0.00012702321,0.2188496,0
946,0.0042372881,0.0011882852,0.22043931,0.17777778
1106,0.0050847458,0.0019066556,0.24135004,0.060606061
1375,0.0012711864,0.00011305968,0.20124488,0
1392,0.0055084746,0.0017864166,0.25567191,0.11538462
231,0.013983051,0.0099064623,0.264388,0.075757576
389,0.0021186441,0.00084527436,0.2256658,0.2
391,0.0055084746,0.0012223465,0.24655045,0.24358974
591,0.013983051,0.010392449,0.27533898,0.035984848
1069,0.0042372881,0.0009410895,0.24370961,0.33333333
1120,0.0046610169,0.0020476809,0.26569635,0.21818182
1439,0.0025423729,0.00044495591,0.245481,0.2
1449,0.0025423729,0.00079347177,0.25329055,0
1726,0.015677966,0.016257856,0.28095438,0.006006006
2127,0.0033898305,0.0029155997,0.2559219,0.035714286
40,0.0012711864,0.001596123,0.16808099,0
41,0.00084745763,0.002392568,0.20448759,0
42,0.00042372881,0,0.14263985,0
43,0.00042372881,0,0.14263985,0
1739,0.0050847458,0.0050705729,0.26096124,0
44,0.0016949153,0.0015240885,0.21260564,0.16666667
45,0.0012711864,4.1039393e-05,0.18098124,0.33333333
46,0.0076271186,0.0052071274,0.27180075,0.17647059
47,0.00042372881,0,0.17346972,0
48,0.0012711864,0.00016761858,0.19110641,0.33333333
1012,0.0012711864,0.00032937458,0.19919644,0
61,0.021186441,0.017711495,0.28454314,0.07755102
212,0.01059322,0.0094604696,0.25934518,0.083333333
275,0.0059322034,0.0028848792,0.24842247,0.17582418
278,0.0046610169,0.0016461716,0.25498697,0
280,0.0055084746,0.0023285327,0.25601577,0.20512821
298,0.0042372881,0.0011010845,0.24851091,0.15555556
302,0.027118644,0.031468193,0.29892262,0.05952381
318,0.0046610169,0.0030768488,0.24068425,0.054545455
442,0.020338983,0.010989945,0.27859938,0.14361702
1021,0.0072033898,0.0033226763,0.26398802,0.044117647
1208,0.0076271186,0.0086925503,0.2667456,0.071895425
1225,0.0016949153,0.00079932168,0.23020591,0.33333333
1714,0.011016949,0.0093502082,0.26787169,0.061538462
1808,0.0093220339,0.0052684337,0.27841417,0.073593074
49,0.0033898305,0.0030007464,0.22822376,0
173,0.00042372881,0,0.18372843,0
317,0.0016949153,0.00011170903,0.20468748,0.5
683,0.0016949153,0.0012700522,0.23273902,0
1220,0.00084745763,3.4546491e-05,0.2028631,0
50,0,0,0,0
51,0.00042372881,0,0.21379957,0
52,0.0025423729,0,0.22598241,1
53,0.0033898305,0.00023826153,0.23501156,0.53571429
54,0.0033898305,0.00015732859,0.23119719,0.57142857
55,0.0025423729,0,0.22598241,1
59,0.0050847458,0.0019896905,0.2470741,0.22727273
78,0.0029661017,0.00088225389,0.25567191,0.47619048
1491,0.0042372881,0.0030207483,0.24482088,0.022222222
1210,0.0029661017,0.000565119,0.24154493,0.14285714
58,0.0084745763,0.0088659068,0.28042761,0.021052632
71,0.0080508475,0.009030293,0.27632,0.029239766
76,0.0012711864,0.0001139752,0.23276489,0
215,0.00084745763,0.00079824114,0.21937695,0
222,0.0012711864,0.00069771212,0.22402407,0
388,0.0076271186,0.0047179438,0.26566264,0.052287582
509,0.0072033898,0.0028020832,0.25261829,0.27941176
585,0.010169492,0.0048147002,0.26589879,0.23188406
588,0.019067797,0.016452913,0.29159629,0.14040404
927,0.0016949153,0.00055459108,0.24407891,0
1040,0.0046610169,0.0029620892,0.26050671,0.054545455
1324,0.0021186441,0.00039848801,0.24082265,0
1444,0.0025423729,0.00092389979,0.25439837,0
1518,0.0033898305,0.0023812848,0.25998919,0.035714286
1519,0.00042372881,0,0.21933099,0
1520,0.006779661,0.0068611634,0.27081647,0.016666667
1522,0.00042372881,0,0.21933099,0
1523,0.00084745763,0,0.22634882,1
1524,0.0012711864,0.0001060541,0.24399359,0.33333333
1525,0.0029661017,0.0039851149,0.26158063,0.047619048
1526,0.0025423729,0.00070123425,0.23884487,0.13333333
1614,0.0076271186,0.0038567089,0.26226866,0.019607843
1870,0.0050847458,0.0034385897,0.24345459,0
1900,0.006779661,0.0032438531,0.26358925,0.066666667
1966,0.013559322,0.011401654,0.27937998,0.024193548
2141,0.0046610169,0.0014892281,0.26593256,0.090909091
2143,0.0050847458,0.0033301425,0.25274025,0.03030303
68,0.0072033898,0.0077571647,0.26928407,0.044117647
284,0.0055084746,0.00088971353,0.24204751,0.75641026
1004,0.0059322034,0.0035593347,0.26485618,0.032967033
1022,0.0042372881,0.0015590055,0.25508015,0.066666667
1025,0.006779661,0.00300616,0.26388821,0
1328,0.0012711864,0.001596123,0.21620578,0
1450,0.00042372881,0,0.21611652,0
1664,0.0050847458,0.0022225987,0.25876829,0.060606061
1912,0.013983051,0.01763577,0.28212786,0.013257576
1948,0.0050847458,0.0023062066,0.2539356,0
2022,0.022881356,0.024185651,0.29245153,0.0069881202
117,0.0050847458,0.0035314287,0.25071276,0.045454545
1224,0.0016949153,0.00014709614,0.23445896,0.33333333
1612,0.00084745763,3.4779272e-05,0.21125433,0
1809,0.00042372881,0,0.19575142,0
62,0.0016949153,0.0004506761,0.22328353,0.16666667
63,0.0029661017,0.00081153857,0.23142716,0.14285714
65,0.0012711864,0.00081599968,0.19689262,0
83,0.0076271186,0.0064593957,0.26973502,0.013071895
166,0.0093220339,0.0036567062,0.27504965,0.13852814
203,0.0088983051,0.0094144129,0.28140747,0.11428571
301,0.0080508475,0.0051339392,0.2700481,0.14619883
341,0.0059322034,0.0012262851,0.24013222,0.43956044
382,0.006779661,0.0022418142,0.24786375,0.38333333
401,0.0042372881,0.0015405788,0.24447787,0.17777778
416,0.013983051,0.009236927,0.28001511,0.12689394
418,0.0021186441,0.00022696528,0.23996711,0.5
420,0.0016949153,1.0032047e-06,0.2353814,0.83333333
421,0.0029661017,0.0003076819,0.24527972,0.52380952
423,0.0016949153,1.0032047e-06,0.2353814,0.83333333
428,0.015677966,0.0084340314,0.27997767,0.084084084
430,0.0038135593,0.0013731324,0.24916147,0.13888889
433,0.0021186441,1.0032047e-06,0.24126662,0.9
443,0.0059322034,0.0010352626,0.25486282,0.37362637
507,0.0033898305,0.0011148085,0.24473504,0.25
641,0.0021186441,3.3680242e-05,0.24179595,0.8
642,0.0063559322,0.0013646688,0.25854463,0.16190476
643,0.0046610169,0.0015697161,0.25551592,0.16363636
646,0.0012711864,0,0.23377838,1
647,0.0033898305,0.00091766368,0.24916147,0.25
649,0.0033898305,0.0014267343,0.25870434,0.42857143
656,0.0016949153,0.00032944999,0.23900844,0.33333333
658,0.0016949153,2.3911526e-06,0.23073862,0.66666667
767,0.014830508,0.015027701,0.25362802,0.055462185
1014,0.00042372881,0,0.21855265,0
1019,0.0012711864,3.4628175e-06,0.22822376,0.66666667
1129,0.0076271186,0.0025742922,0.2479518,0.30065359
1165,0.00042372881,0,0.21855265,0
1413,0.0016949153,0.00010516439,0.22939888,0.33333333
1414,0.0016949153,0.00024384359,0.23749041,0.16666667
1427,0.00042372881,0,0.21855265,0
1428,0.00042372881,0,0.21855265,0
1915,0.011440678,0.0050166583,0.2720126,0.056980057
2073,0.01059322,0.0047622304,0.27155401,0.036666667
2096,0.006779661,0.00231737,0.25415135,0.016666667
1221,0.0021186441,0.0013310656,0.20646351,0
375,0.0046610169,0.0025493865,0.24579798,0.054545455
850,0.0072033898,0.0060494844,0.26118909,0.066176471
851,0.00084745763,2.3977885e-05,0.19957615,0
852,0.0021186441,7.0862087e-05,0.2262999,0.6
1053,0.0093220339,0.007164511,0.26418786,0.0995671
115,0.0025423729,0.00076706385,0.24969628,0.13333333
164,0.0050847458,0.0010018277,0.26034477,0.21212121
170,0.013135593,0.010780582,0.28431133,0.068817204
268,0.0088983051,0.00897421,0.27289886,0.12857143
390,0.010169492,0.0069001609,0.2597312,0.12681159
635,0.0012711864,1.8379654e-05,0.21917029,0.66666667
1136,0.0033898305,0.0018459858,0.26086371,0.035714286
1247,0.0016949153,0.00094206843,0.22297444,0
1424,0.00084745763,0.00081207005,0.20924882,0
377,0.0012711864,0.00067466313,0.22299819,0
944,0.00042372881,0,0.16286482,0
66,0.0016949153,0.00065535211,0.22907264,0.33333333
1548,0.0029661017,0.00150521,0.24399359,0.095238095
2171,0.00084745763,0,0.19401028,1
67,0,0,0,0
69,0.0084745763,0.018392636,0.27215401,0.0052631579
70,0.0042372881,0.0019440102,0.25727399,0.022222222
72,0.0033898305,0.0048819959,0.23765214,0.035714286
73,0.0063559322,0.001014602,0.2480693,0.40952381
74,0.0042372881,0.0018121177,0.25062274,0.022222222
75,0.0055084746,0.00054312798,0.24516485,0.34615385
456,0.0042372881,0.0039494199,0.24833408,0.044444444
663,0.0042372881,0.0050142759,0.24068425,0.022222222
836,0.0050847458,0.0019459998,0.25134473,0
2084,0.0038135593,0.0021725997,0.23028186,0
102,0.0050847458,0.0079211343,0.21703493,0.13636364
181,0.0050847458,0.0036671479,0.25365875,0.12121212
334,0.01059322,0.012601674,0.27570151,0.01
530,0.0025423729,0.0025950342,0.22167616,0
709,0.0046610169,0.0021719172,0.25332119,0.054545455
717,0.0012711864,0.001596123,0.21125433,0
827,0.0080508475,0.0041806087,0.25011383,0.058479532
867,0.0059322034,0.0041330465,0.23286843,0.065934066
874,0.0072033898,0.0045489662,0.25274025,0.080882353
984,0.0021186441,0.0015154261,0.23498518,0
1395,0.0012711864,0.00057942726,0.2419636,0
1410,0.00042372881,0,0.21116912,0
1554,0.011864407,0.014245283,0.28216588,0.018518519
1952,0.0076271186,0.0013869009,0.25185867,0.4248366
943,0.0021186441,0.00066872099,0.24246792,0
1849,0.0029661017,0.0011309522,0.22827352,0
2119,0.0029661017,0.0012758882,0.22992785,0.095238095
2287,0.00084745763,1.8791885e-05,0.22922309,0
238,0.0093220339,0.010472666,0.27845119,0.03030303
399,0.013559322,0.015366491,0.28235612,0.024193548
664,0.0063559322,0.0078935685,0.24930979,0.028571429
1034,0.01440678,0.0049051456,0.2666437,0.25311943
1102,0.0033898305,0.0023620127,0.23577896,0
1167,0.0016949153,0.00020967255,0.23554027,0
1408,0.00084745763,0.00079824114,0.21371228,0
1582,0.0042372881,0.0015676527,0.26161331,0
1747,0.0012711864,0.00082768087,0.2166756,0
1827,0.00084745763,2.4844845e-05,0.22508363,0
753,0.0097457627,0.0037859826,0.21629511,0.11857708
823,0.0046610169,0.00253919,0.24907255,0.072727273
976,0.00084745763,0.00079824114,0.1898244,0
583,0.0063559322,0.0013862954,0.25219234,0.3047619
584,0.0097457627,0.0028768298,0.26138472,0.35177866
586,0.011440678,0.0038598618,0.26623687,0.33618234
752,0.0038135593,0.001170336,0.24218748,0.13888889
1033,0.0063559322,0.0033195759,0.2431154,0.28571429
1114,0.013983051,0.0076831329,0.26194058,0.23106061
1117,0.0055084746,5.8182068e-05,0.24297435,0.57692308
1122,0.0080508475,0.0018285166,0.25158632,0.49707602
319,0.0016949153,0.00027012776,0.21818828,0
925,0.006779661,0.00086524621,0.25316805,0.51666667
77,0.00084745763,3.9297621e-05,0.22892238,0
1679,0.0025423729,0.00037967254,0.23636448,0
120,0.022881356,0.023242164,0.29220667,0.053109713
132,0.0076271186,0.00056292242,0.26220298,0.41830065
134,0.0072033898,0.00087542821,0.25648615,0.40441176
135,0.019067797,0.0048225055,0.27222477,0.17070707
79,0.0021186441,0.0010202621,0.23211983,0
80,0.0050847458,0.0022135536,0.26412121,0.015151515
81,0.00042372881,0,0.18624504,0
84,0.0012711864,4.5528229e-05,0.21185279,0
138,0.01440678,0.0075473246,0.28189997,0.19607843
537,0.01440678,0.012527956,0.27595585,0.01426025
554,0.0059322034,0.002396823,0.25924885,0.054945055
1001,0.0029661017,0.0004161447,0.25277076,0.047619048
1866,0.0025423729,0.001091204,0.24079496,0
2053,0.0059322034,0.0036919774,0.26893822,0.010989011
209,0.026271186,0.034826967,0.29642596,0.018508726
372,0.0042372881,0.0017743141,0.2624988,0.13333333
1386,0.0038135593,0.0027536561,0.22902253,0.11111111
1805,0.0025423729,0.0011207549,0.2488062,0.066666667
2114,0.0038135593,0.0011372294,0.23906302,0.083333333
147,0.024152542,0.037781446,0.28945991,0.037593985
156,0.006779661,0.0047096198,0.26425454,0.1
306,0.0012711864,0.00022486383,0.22474541,0
406,0.0033898305,0.0019472474,0.24845194,0.035714286
611,0.0063559322,0.0062716177,0.26921483,0
1007,0.0021186441,0.00058916832,0.23443271,0.1
1020,0.0025423729,0.0015200852,0.25077281,0
1269,0.00084745763,5.8141379e-05,0.22111436,0
1475,0.0021186441,0.00047538426,0.23781408,0
1487,0.0093220339,0.0090877947,0.2823942,0.021645022
1647,0.0097457627,0.0073240876,0.27233099,0.019762846
1709,0.0012711864,0.00028345291,0.21748577,0.33333333
2221,0.00042372881,0,0.20970986,0
2222,0.00042372881,0,0.20970986,0
837,0.0033898305,0.00060113836,0.24190769,0.071428571
85,0.00042372881,0,0.16730209,0
843,0.00084745763,0.00079824114,0.2034149,0
86,0.00042372881,0,0.17725836,0
87,0.0012711864,0.00083960034,0.21832478,0
88,0.00084745763,0.00079824114,0.22924819,0
89,0.00042372881,0,0.18439177,0
90,0.00084745763,0,0.16833773,1
91,0.0012711864,0.00028648312,0.18924112,0.33333333
92,0.0016949153,0.00079134562,0.19991913,0.16666667
111,0.0072033898,0.0091002727,0.23235164,0.029411765
188,0.0021186441,0.00047181418,0.21332039,0.3
1178,0.0025423729,0.0026568394,0.23895389,0
93,0.0042372881,0.00078298132,0.19008288,0.2
94,0.0046610169,0.010594578,0.22827352,0.018181818
95,0.0012711864,0.00039894095,0.17645175,0.33333333
96,0.00084745763,0,0.17642202,1
97,0.00084745763,0,0.17642202,1
98,0.00084745763,0,0.17642202,1
99,0.00084745763,0,0.17642202,1
100,0.00084745763,0,0.17642202,1
101,0.00084745763,0,0.17642202,1
103,0.0012711864,0.00039894095,0.17645175,0.33333333
450,0.0025423729,0.003733193,0.22292696,0.066666667
1137,0.0046610169,0.0064542995,0.24930979,0
1153,0.0025423729,0.0039867151,0.18392209,0.13333333
1381,0.0016949153,0.0016607976,0.18652708,0
1768,0.00084745763,1.1974815e-07,0.14864435,0
1325,0.00042372881,0,0.17640716,0
104,0.00042372881,0,0.00042372881,0
105,0.00042372881,0,0.00042372881,0
106,0,0,0,0
107,0.0033898305,0.0021629289,0.21371228,0.10714286
108,0.00042372881,0,0.17420574,0
109,0.00042372881,0,0.17420574,0
110,0.00084745763,0,0.18859344,1
112,0.0021186441,0.0016683571,0.23495882,0
113,0.00084745763,0.00045042575,0.22340264,0
1566,0.0012711864,8.5965197e-05,0.1943885,0.33333333
221,0.0029661017,0.0031838706,0.24588457,0.19047619
630,0.00042372881,0,0.18639425,0
1506,0.0021186441,0.0020746646,0.22637329,0.1
2240,0.00042372881,0,0.18639425,0
2241,0.00042372881,0,0.18639425,0
2242,0.00042372881,0,0.18639425,0
2243,0.00042372881,0,0.18639425,0
2244,0.00042372881,0,0.18639425,0
2245,0.00042372881,0,0.18639425,0
2246,0.00042372881,0,0.18639425,0
748,0.0088983051,0.0049658516,0.23933626,0.15238095
1478,0.0063559322,0.0060347581,0.27329065,0.019047619
1961,0.0012711864,0.00015766714,0.20408898,0
114,0.00042372881,0,0.17420574,0
2078,0.0055084746,0.0034928401,0.24768784,0.012820513
349,0.0012711864,0.00023865763,0.21191711,0.33333333
1130,0.0012711864,0.00036572027,0.20522914,0
478,0.0088983051,0.007225654,0.24930979,0.014285714
1388,0.0046610169,0.0033146089,0.2361246,0.072727273
1962,0.013983051,0.014756212,0.27379092,0.018939394
2260,0.0033898305,0.00067362983,0.23999461,0
272,0.0080508475,0.0053401725,0.26787169,0.040935673
777,0.0088983051,0.0045769259,0.2456538,0.038095238
1240,0.0046610169,0.0046387765,0.2488062,0
1412,0.0055084746,0.0026004931,0.2510735,0.17948718
2138,0.011864407,0.0097846619,0.27800756,0.018518519
2267,0.0063559322,0.0026256326,0.26448819,0.028571429
119,0,0,0,0
121,0.0046610169,7.9881142e-05,0.24859943,0.61818182
123,0.0059322034,0.0024111279,0.25934518,0.26373626
124,0.00042372881,0,0.22304569,0
125,0.0038135593,0.0010225598,0.25041294,0.38888889
127,0.0025423729,0.00071408542,0.25243556,0.53333333
128,0.0042372881,0.0025914416,0.26502379,0.15555556
129,0.0025423729,1.105808e-05,0.23417054,0.73333333
130,0.0055084746,0.0015569043,0.24669568,0.20512821
131,0.012288136,0.0011435329,0.26299334,0.27339901
136,0.0076271186,0.0046089321,0.27436491,0.26797386
137,0.0038135593,0.0013364088,0.25740049,0.11111111
141,0.00084745763,0.0010348103,0.22328353,0
