node_id,degree_centrality,betweenness_centrality,closeness_centrality,local_clustering_coefficient
77,0.0014858841,2.5560167e-07,0.26119017,0.6
78,0.0022288262,0,0.26124086,1
79,0.0029717682,2.087067e-08,0.26129157,0.93939394
80,0.0056958891,0.00015960172,0.26791401,0.52173913
81,0.00074294205,6.1344402e-08,0.26113949,0.66666667
82,0.0084200099,7.3592284e-06,0.26166407,0.4171123
83,0.0017335315,9.2016603e-08,0.26120706,0.85714286
84,0.0032194156,1.3929534e-06,0.26130848,0.42307692
85,0.0034670629,5.0326275e-07,0.26132539,0.64835165
86,0.0014858841,0,0.26119017,1
87,0.0032194156,4.6258637e-05,0.27463783,0.64102564
88,0.004952947,4.5498461e-06,0.26142691,0.33684211
89,0.0019811788,3.3125977e-07,0.26122396,0.67857143
90,0.0004952947,0,0.26112261,1
91,0.0019811788,2.7604981e-07,0.26122396,0.67857143
92,0.0052005944,6.842999e-07,0.26144383,0.77619048
93,0.0019811788,9.4061416e-08,0.26122396,0.85714286
94,0.0054482417,2.1380837e-06,0.26146076,0.66666667
95,0.0014858841,6.1344402e-08,0.26119017,0.86666667
96,0.0022288262,7.8359864e-07,0.26124086,0.38888889
97,0.00074294205,4.0896268e-08,0.26113949,0.66666667
98,0.01213472,6.7527647e-06,0.26191866,0.52465986
99,0.0032194156,8.1617266e-07,0.26130848,0.64102564
100,0.0022288262,5.3165148e-07,0.26124086,0.61111111
101,0.0047052997,7.8905454e-07,0.26140998,0.83040936
102,0.0014858841,0,0.26119017,1
103,0.0039623576,9.4190408e-05,0.27469388,0.55
104,0.0079247152,3.0155346e-06,0.26163017,0.60887097
105,0.0034670629,4.0834944e-07,0.26132539,0.67032967
106,0.0019811788,3.6387941e-07,0.26122396,0.42857143
107,0.25879148,0.48051808,0.45969945,0.049038479
108,0.0032194156,3.4815825e-07,0.26130848,0.79487179
109,0.009162952,5.7876583e-06,0.26171495,0.53003003
110,0.0012382368,0,0.26117327,1
111,0.0034670629,1.529423e-06,0.26132539,0.56043956
112,0.00074294205,0,0.26113949,1
113,0.009905894,5.2293344e-06,0.26176585,0.53717949
114,0.00024764735,0,0.26110572,0
115,0.0052005944,3.3336832e-06,0.26144383,0.53333333
116,0.004210005,1.1557622e-06,0.26137614,0.66176471
117,0.0014858841,2.0959337e-07,0.26119017,0.46666667
118,0.0089153046,5.6944595e-06,0.26169799,0.53650794
119,0.015354136,0.0015229359,0.28010544,0.28714966
120,0.0009905894,4.473603e-05,0.27446982,0.5
121,0.0029717682,1.0410849e-06,0.26129157,0.46969697
122,0.015601783,0.00074577605,0.27557497,0.38556068
123,0.0044576523,4.9226898e-07,0.26139306,0.69281046
124,0.0009905894,1.6358507e-07,0.26115638,0.5
125,0.0009905894,8.2362839e-06,0.27446982,0.66666667
126,0.0017335315,1.6869711e-07,0.26120706,0.76190476
127,0.0039623576,6.3706117e-07,0.26135922,0.73333333
128,0.0069341258,2.4337384e-06,0.26156238,0.5952381
129,0.0017335315,4.4985895e-08,0.26120706,0.9047619
130,0.0039623576,2.5273907e-06,0.26135922,0.35833333
131,0.0017335315,0,0.26120706,1
132,0.0039623576,1.983731e-06,0.26135922,0.4
133,0.0044576523,1.8046407e-06,0.26139306,0.58823529
134,0.0047052997,6.3238571e-07,0.26140998,0.70760234
135,0.0024764735,0,0.26125776,1
136,0.032937098,0.02687036,0.29418622,0.32137161
137,0.0039623576,2.113266e-06,0.26135922,0.53333333
138,0.0004952947,0,0.26112261,1
139,0.0022288262,1.226888e-08,0.26124086,0.97222222
140,0.0027241209,9.1627114e-08,0.26127467,0.89090909
141,0.0069341258,2.6854719e-06,0.26156238,0.55555556
142,0.010648836,5.167782e-06,0.26181677,0.53045404
143,0.0029717682,1.1515221e-06,0.26129157,0.60606061
144,0.0037147103,8.436847e-07,0.26134231,0.7047619
145,0.0004952947,0,0.26112261,1
146,0.0024764735,0.00014135441,0.2745818,0.46666667
147,0.0014858841,2.4537761e-08,0.26119017,0.93333333
148,0.004952947,2.4037945e-06,0.26142691,0.42105263
149,0.0034670629,3.6641109e-07,0.26132539,0.78021978
150,0.0027241209,9.5248589e-05,0.27911799,0.56363636
151,0.0017335315,3.4080223e-08,0.26120706,0.9047619
152,0.0012382368,1.8403321e-07,0.26117327,0.7
153,0.0004952947,0,0.26112261,1
154,0.0004952947,0,0.26112261,1
155,0.00074294205,4.0896268e-08,0.26113949,0.66666667
156,0.0029717682,0.00016527424,0.27461915,0.53030303
157,0.00074294205,4.0896268e-08,0.26113949,0.66666667
158,0.0061911838,4.7926986e-06,0.26151156,0.35666667
159,0.0034670629,1.1513317e-06,0.26132539,0.62637363
160,0.0004952947,0,0.26112261,1
161,0.0061911838,2.4042213e-06,0.26151156,0.54666667
162,0.0019811788,5.842324e-08,0.26122396,0.85714286
163,0.0014858841,2.5290533e-05,0.26761217,0.53333333
164,0.00074294205,1.7526972e-08,0.26113949,0.66666667
165,0.0027241209,3.3803819e-07,0.26127467,0.6
166,0.0009905894,4.3671372e-07,0.26771862,0.66666667
167,0.0017335315,4.4985895e-08,0.26120706,0.9047619
168,0.0027241209,3.1351705e-07,0.26127467,0.69090909
169,0.0094105993,0.00040220048,0.2751056,0.43954481
170,0.011391778,1.2076647e-05,0.2618677,0.47149758
171,0.0054482417,0.015492407,0.37049271,0.21645022
172,0.010153541,8.376868e-06,0.26178282,0.4597561
173,0.0029717682,0.0036310041,0.28904796,0.24242424
174,0.0009905894,4.0896268e-08,0.26115638,0.83333333
175,0.004210005,3.3096765e-06,0.26137614,0.42647059
176,0.0034670629,3.206773e-07,0.26132539,0.72527473
177,0.0027241209,3.1110375e-07,0.26127467,0.76363636
178,0.0032194156,1.3712597e-06,0.26130848,0.46153846
179,0.00074294205,6.1344402e-08,0.26113949,0.66666667
180,0.004952947,9.1120558e-07,0.26142691,0.75789474
181,0.0024764735,1.8403321e-07,0.26125776,0.86666667
182,0.00074294205,4.0896268e-08,0.26113949,0.66666667
183,0.0004952947,0,0.26112261,1
184,0.0044576523,1.2725038e-06,0.26139306,0.63398693
185,0.0064388311,2.8283349e-06,0.2615285,0.53846154
186,0.010896483,8.0695949e-06,0.26183374,0.49788584
187,0.0039623576,4.0825673e-07,0.26135922,0.85833333
188,0.011887073,1.0395369e-05,0.26190167,0.45567376
189,0.0017335315,1.2821396e-05,0.27904084,0.95238095
190,0.0009905894,1.8403321e-07,0.26115638,0.5
191,0.00074294205,0,0.26113949,1
192,0.0012382368,3.6806641e-07,0.26117327,0.4
193,0.0012382368,1.8403321e-07,0.26117327,0.7
194,0.0047052997,4.3451621e-07,0.26140998,0.8245614
195,0.0022288262,0,0.26124086,1
196,0.0032194156,9.7924653e-07,0.26130848,0.71794872
197,0.0039623576,5.3929213e-07,0.26135922,0.74166667
198,0.0029717682,0.0016628781,0.28549208,0.46969697
199,0.011639425,9.450376e-06,0.26188469,0.47178538
200,0.014115899,1.3833895e-05,0.26205464,0.43421053
201,0.0009905894,0,0.26115638,1
202,0.0009905894,7.6555142e-06,0.2675767,0.66666667
203,0.014115899,1.6468476e-05,0.26205464,0.42857143
204,0.0054482417,2.7295758e-06,0.26146076,0.58874459
205,0.0004952947,0,0.26112261,1
206,0.0009905894,1.6358507e-07,0.26115638,0.5
207,0.00074294205,0,0.26113949,1
208,0.0017335315,1.8607646e-08,0.26120706,0.85714286
209,0.00024764735,0,0.26110572,0
210,0.00024764735,0,0.26110572,0
211,0.0074294205,2.2569336e-06,0.26159627,0.6
212,0.0044576523,8.2597346e-07,0.26139306,0.69934641
213,0.0096582467,0.00046812977,0.27512434,0.30364372
214,0.004210005,1.8705661e-06,0.26137614,0.56617647
215,0.00024764735,0,0.26110572,0
216,0.0004952947,0,0.26112261,1
217,0.0019811788,3.1772451e-05,0.27906012,0.82142857
218,0.0022288262,0,0.26124086,1
219,0.0014858841,2.4537761e-07,0.26119017,0.73333333
220,0.0009905894,0,0.26115638,1
221,0.0019811788,4.8982575e-08,0.26122396,0.85714286
222,0.0027241209,5.9331677e-07,0.26127467,0.74545455
223,0.0066864785,1.1271585e-06,0.26154544,0.72079772
224,0.0069341258,2.9643733e-06,0.26156238,0.52116402
225,0.0024764735,1.4547387e-07,0.26125776,0.84444444
226,0.0034670629,3.0672644e-07,0.26132539,0.81318681
227,0.0037147103,1.5809329e-06,0.26134231,0.54285714
228,0.00074294205,0,0.26113949,1
229,0.0014858841,2.8104653e-07,0.26119017,0.53333333
230,0.0022288262,1.523386e-06,0.26124086,0.27777778
231,0.0052005944,2.8865794e-06,0.26144383,0.45238095
232,0.0061911838,1.3245465e-06,0.26151156,0.62
233,0.0004952947,0,0.26112261,1
234,0.0004952947,0,0.26112261,1
235,0.0012382368,3.9873861e-08,0.26117327,0.8
236,0.009162952,8.0159584e-06,0.26171495,0.40990991
237,0.0017335315,9.2016603e-08,0.26120706,0.85714286
238,0.0056958891,1.515698e-06,0.26147769,0.71541502
239,0.014611194,1.8449221e-05,0.26208866,0.41846873
240,0.00074294205,6.1344402e-08,0.26113949,0.66666667
241,0.0004952947,0,0.26112261,1
242,0.0059435364,3.4113861e-06,0.26149463,0.59782609
243,0.0019811788,4.6758066e-07,0.26122396,0.64285714
244,0.0004952947,0,0.26112261,1
245,0.0012382368,1.8403321e-07,0.26117327,0.7
246,0.0034670629,3.822164e-05,0.27465651,0.59340659
247,0.00074294205,6.1344402e-08,0.26113949,0.66666667
248,0.0052005944,2.1188163e-06,0.26144383,0.5047619
249,0.0059435364,3.2184832e-06,0.26149463,0.62681159
250,0.0012382368,2.1706481e-08,0.26117327,0.8
251,0.0034670629,3.9391869e-07,0.26132539,0.78021978
252,0.016097078,1.9885434e-05,0.26219077,0.40336538
253,0.00074294205,4.0896268e-08,0.26113949,0.66666667
254,0.004210005,1.3361218e-07,0.26137614,0.90441176
255,0.0004952947,0,0.26112261,1
256,0.0004952947,0,0.26112261,1
257,0.0044576523,1.6670647e-06,0.26139306,0.50326797
258,0.0037147103,9.040758e-07,0.26134231,0.48571429
259,0.0019811788,2.7604981e-07,0.26122396,0.67857143
260,0.0019811788,8.2099258e-07,0.26122396,0.39285714
261,0.0094105993,7.0014099e-06,0.26173192,0.47510669
262,0.0009905894,0,0.26115638,1
263,0.0017335315,2.0448134e-08,0.26120706,0.95238095
264,0.0012382368,0,0.26117327,1
265,0.0066864785,2.4201424e-06,0.26154544,0.64102564
266,0.0044576523,1.8266336e-07,0.26139306,0.88235294
267,0.0004952947,0,0.26112261,1
268,0.0027241209,3.4861291e-08,0.26127467,0.90909091
269,0.0014858841,0.00010185185,0.29178409,0.46666667
270,0.0009905894,4.0896268e-08,0.26115638,0.83333333
271,0.018078257,2.7494831e-05,0.26232703,0.3869863
272,0.011144131,1.899167e-05,0.26185072,0.35353535
273,0.0022288262,0,0.26124086,1
274,0.0034670629,7.2087048e-07,0.26132539,0.56043956
275,0.0024764735,1.8403321e-07,0.26125776,0.86666667
276,0.0044576523,4.6380498e-07,0.26139306,0.75163399
277,0.016097078,3.9269846e-05,0.26219077,0.34663462
278,0.0024764735,2.1791868e-07,0.26125776,0.8
279,0.0004952947,0,0.26112261,1
280,0.010648836,1.0287623e-05,0.26181677,0.46733112
281,0.0039623576,5.7484042e-07,0.26135922,0.74166667
282,0.0004952947,0,0.26112261,1
283,0.0012382368,1.3399542e-07,0.26117327,0.6
284,0.0039623576,6.9873446e-07,0.26135922,0.7
285,0.011639425,0.000498986,0.27527439,0.43293247
286,0.0004952947,0,0.26112261,1
287,0.00024764735,0,0.26110572,0
288,0.0009905894,3.8340251e-09,0.26115638,0.83333333
289,0.0009905894,1.7526972e-08,0.26115638,0.83333333
290,0.0034670629,1.4907419e-07,0.26132539,0.82417582
291,0.0089153046,9.2299648e-06,0.26169799,0.38095238
292,0.00024764735,0,0.26110572,0
293,0.00074294205,0,0.26113949,1
294,0.00074294205,3.0672201e-08,0.26113949,0.66666667
295,0.0024764735,4.111872e-07,0.26125776,0.53333333
296,0.0017335315,2.0448134e-08,0.26120706,0.95238095
297,0.0061911838,9.3401589e-07,0.26151156,0.72
298,0.0027241209,3.5939145e-08,0.26127467,0.94545455
299,0.004952947,1.5342717e-06,0.26142691,0.68421053
300,0.0017335315,1.0340913e-07,0.26120706,0.76190476
301,0.00074294205,6.1344402e-08,0.26113949,0.66666667
302,0.004952947,6.997201e-07,0.26142691,0.75263158
303,0.0052005944,1.5247734e-06,0.26144383,0.58095238
304,0.013620604,0.00058889317,0.2754246,0.38720539
305,0.0004952947,0,0.26112261,1
306,0.0022288262,0,0.26124086,1
307,0.0009905894,1.226888e-07,0.26115638,0.66666667
308,0.0059435364,0.00017783847,0.27484345,0.47463768
309,0.0024764735,0,0.26125776,1
310,0.0032194156,1.208436e-06,0.26130848,0.53846154
311,0.0017335315,2.4748256e-07,0.26120706,0.52380952
312,0.0064388311,6.4479827e-06,0.2615285,0.42769231
313,0.009162952,7.8577158e-06,0.26171495,0.5015015
314,0.0032194156,1.026534e-06,0.26130848,0.42307692
315,0.013868252,0.00065706595,0.27544338,0.31623377
316,0.0004952947,0,0.26112261,1
317,0.0017335315,3.9581745e-07,0.26120706,0.52380952
318,0.0027241209,2.6338359e-07,0.26127467,0.52727273
319,0.0019811788,3.3125977e-07,0.26122396,0.67857143
320,0.0052005944,4.2184589e-06,0.26144383,0.48095238
321,0.00074294205,0,0.26113949,1
322,0.017830609,0.00096351157,0.27574433,0.29186228
323,0.0096582467,7.8024123e-06,0.26174888,0.48448043
324,0.0064388311,0.00035707444,0.27488087,0.36615385
325,0.0096582467,4.1568682e-06,0.26174888,0.60188934
326,0.0047052997,1.0625284e-06,0.26140998,0.66666667
327,0.0009905894,0,0.26115638,1
328,0.0022288262,0,0.26124086,1
329,0.0074294205,1.3595147e-05,0.26159627,0.22528736
330,0.0039623576,2.8286364e-07,0.26135922,0.825
331,0.004952947,2.0196858e-06,0.26142691,0.52631579
332,0.010648836,1.1942665e-05,0.26181677,0.42081949
333,0.0019811788,8.9436243e-08,0.26122396,0.78571429
334,0.0069341258,3.9689284e-06,0.26156238,0.51058201
335,0.00024764735,0,0.26110572,0
336,0.00074294205,0,0.26113949,1
337,0.0022288262,1.5949544e-07,0.26124086,0.80555556
338,0.0017335315,1.0941089e-07,0.26120706,0.66666667
339,0.0066864785,0.00032761357,0.27489958,0.25925926
340,0.0014858841,6.6655605e-08,0.26119017,0.73333333
341,0.0029717682,1.4472855e-07,0.26129157,0.77272727
342,0.0084200099,3.5719502e-06,0.26166407,0.57754011
343,0.0044576523,1.2139907e-06,0.26139306,0.63398693
344,0.0022288262,4.1967757e-07,0.26124086,0.5
345,0.0039623576,8.9114699e-07,0.26135922,0.65
346,0.0066864785,5.53635e-06,0.26154544,0.52991453
347,0.0017335315,7.3849222e-08,0.26120706,0.80952381
348,0.056711243,0.037998097,0.36991572,0.12303685
414,0.039375929,0.047633373,0.36954333,0.13518032
428,0.028479445,0.064309062,0.3948372,0.267582
1684,0.1961367,0.33779745,0.39360561,0.044774547
1912,0.18697375,0.22929534,0.35094733,0.10548597
2814,0.0004952947,0,0.3057701,1
2838,0.0009905894,0,0.3060714,1
2885,0.0009905894,0,0.3060714,1
3003,0.0009905894,0,0.3060714,1
3173,0.0044576523,0.00077999299,0.30614102,0.21568627
3290,0.0012382368,3.0891288e-07,0.30637329,0.8
353,0.02526003,0.0021405943,0.36309684,0.31721996
363,0.023774146,0.0014526319,0.32704301,0.31951754
366,0.024021793,0.001175982,0.3409897,0.33526632
376,0.032937098,0.0061956464,0.36655773,0.26315789
389,0.011887073,0.001816392,0.32154802,0.28457447
420,0.0084200099,0.00069884754,0.36101922,0.49197861
475,0.030212977,0.0049984948,0.36619207,0.27503048
483,0.057206538,0.010308266,0.36984796,0.16164126
484,0.026498266,0.0028984846,0.36316215,0.26714865
517,0.025755324,0.0016732883,0.34122021,0.35250187
526,0.02426944,0.0017951948,0.34084578,0.24573953
538,0.021545319,0.0012845215,0.32319513,0.3322641
563,0.022535909,0.062780228,0.39391279,0.18485958
566,0.021050025,0.0017873987,0.36496746,0.4070028
580,0.020802377,0.0014411206,0.34503973,0.36546185
596,0.011391778,0.0019158285,0.32278177,0.16811594
601,0.0061911838,0.00042703414,0.33861635,0.41666667
606,0.022535909,0.00099718084,0.34087456,0.25494505
629,0.0027241209,6.5706291e-05,0.32032366,0.38181818
637,0.028479445,0.0015180451,0.32564516,0.19115179
641,0.016344725,0.00053466499,0.3399276,0.31002331
649,0.0012382368,5.5285248e-05,0.32032366,0.4
651,0.018078257,0.0015916624,0.36228243,0.3238204
896,0.031203566,8.8935561e-05,0.31994295,0.38603175
897,0.016344725,1.6914689e-05,0.31655691,0.38554779
898,0.0094105993,1.1198201e-06,0.31586358,0.76102418
899,0.00074294205,0,0.31500117,1
900,0.0032194156,1.7305643e-06,0.31524709,0.55128205
901,0.0084200099,7.5098889e-07,0.31576478,0.82352941
902,0.011391778,6.4819598e-07,0.31606137,0.82318841
903,0.0084200099,1.1316545e-06,0.31576478,0.78253119
904,0.00074294205,4.6417264e-07,0.31527171,0.66666667
905,0.004210005,3.2080064e-06,0.31722838,0.44117647
906,0.019316493,1.0622039e-05,0.31737798,0.55411255
907,0.0032194156,1.6378022e-06,0.31524709,0.42307692
908,0.0079247152,0.00038545361,0.33316832,0.44758065
909,0.0029717682,1.0643254e-06,0.31522248,0.63636364
910,0.0012382368,0,0.31505032,1
911,0.00024764735,0,0.31495203,0
912,0.0022288262,8.3530627e-07,0.31514868,0.47222222
913,0.010896483,2.5739606e-05,0.31710382,0.30655391
914,0.0039623576,1.1345184e-06,0.31532094,0.63333333
915,0.0086676573,9.8256801e-05,0.33446534,0.37815126
916,0.03640416,0.0007164342,0.33669641,0.48290001
917,0.032194156,0.00030633257,0.32029825,0.22921884
918,0.00024764735,0,0.31495203,0
919,0.0071817732,1.7804069e-06,0.31735303,0.86453202
920,0.0032194156,1.4777557e-06,0.31524709,0.3974359
921,0.026250619,0.00038184373,0.33554928,0.57646002
922,0.0074294205,3.5680844e-06,0.31566604,0.46436782
923,0.0019811788,8.0581279e-07,0.31586358,0.53571429
924,0.011144131,1.3318866e-05,0.31603663,0.42020202
925,0.041357107,0.00075640829,0.33725883,0.46771517
926,0.0052005944,1.1960768e-06,0.31544411,0.50952381
927,0.018573551,2.3121624e-05,0.3172533,0.58162162
928,0.0022288262,2.7264179e-08,0.31514868,0.94444444
929,0.0012382368,3.7317538e-07,0.31566604,0.9
930,0.012877662,0.00013441908,0.33644393,0.48567119
931,0.0037147103,1.7529114e-06,0.31593772,0.67619048
932,0.015601783,8.1626734e-06,0.31648248,0.49923195
933,0.0061911838,3.8894659e-06,0.3172533,0.62333333
934,0.020307083,8.2188409e-06,0.31695447,0.74314965
935,0.0017335315,3.733245e-07,0.31509949,0.52380952
936,0.009162952,3.5415318e-06,0.3187056,0.63813814
937,0.0017335315,8.5882163e-08,0.31509949,0.85714286
938,0.0071817732,6.5115473e-07,0.31564137,0.8226601
939,0.004210005,1.8180883e-06,0.31534557,0.58088235
940,0.004210005,1.2459447e-06,0.31534557,0.58823529
941,0.013372957,1.4151713e-05,0.3162594,0.41160028
942,0.016097078,9.7609382e-06,0.31825347,0.58557692
943,0.0029717682,9.539527e-07,0.31522248,0.42424242
944,0.009162952,4.3674572e-06,0.31583887,0.54954955
945,0.0009905894,0,0.31502575,1
946,0.04110946,8.5115104e-05,0.31953786,0.48477547
947,0.028479445,1.8965796e-05,0.3177776,0.59816934
948,0.0094105993,5.4290564e-06,0.31797779,0.56187767
949,0.0056958891,1.9779132e-06,0.31596244,0.67588933
950,0.0024764735,4.966015e-07,0.31517328,0.57777778
951,0.004952947,0.00010849262,0.33344344,0.37894737
952,0.020802377,2.2897675e-06,0.31700424,0.75444636
953,0.026993561,4.2468974e-05,0.31873076,0.54247367
954,0.013620604,1.2371489e-05,0.31800284,0.59124579
955,0.0024764735,2.0959337e-07,0.31517328,0.84444444
956,0.0024764735,4.4985895e-07,0.31517328,0.82222222
957,0.016097078,9.5127868e-06,0.31710382,0.62259615
958,0.0059435364,1.3005727e-07,0.31551805,0.92391304
959,0.011391778,2.3269737e-06,0.31606137,0.64927536
960,0.025507677,1.9843623e-05,0.31747779,0.573577
961,0.0032194156,5.9950178e-06,0.31586358,0.26923077
962,0.0066864785,8.7611373e-05,0.3347426,0.43874644
963,0.0081723626,5.3919262e-06,0.31620987,0.79545455
964,0.0064388311,4.4405503e-06,0.31556736,0.47076923
965,0.0039623576,2.9841437e-07,0.31532094,0.74166667
966,0.028479445,8.5547145e-06,0.3177776,0.63142639
967,0.026498266,3.9492003e-05,0.31805293,0.48739199
968,0.009905894,3.436232e-05,0.31800284,0.31666667
969,0.0079247152,8.4996027e-07,0.3157154,0.75403226
970,0.0037147103,4.8358281e-07,0.31529632,0.75238095
971,0.0084200099,1.9341707e-06,0.31576478,0.62923351
972,0.0052005944,1.6082103e-07,0.31544411,0.7952381
973,0.0044576523,9.7581182e-06,0.31623463,0.38562092
974,0.0027241209,2.3979557e-07,0.31519788,0.74545455
975,0.013372957,2.6827763e-06,0.3162594,0.72816212
976,0.0059435364,1.5061706e-06,0.31805293,0.72101449
977,0.0064388311,2.6750171e-06,0.31556736,0.56
978,0.025755324,2.2738777e-05,0.31750275,0.57356236
979,0.0024764735,7.8871374e-08,0.31517328,0.91111111
980,0.031698861,3.0395453e-05,0.31810304,0.5136565
981,0.011639425,1.1204229e-06,0.31608611,0.76225717
982,0.01684002,1.3858027e-05,0.31660655,0.6286216
983,0.015354136,2.4277928e-06,0.31645768,0.699101
984,0.010401189,2.4673787e-06,0.3176776,0.76190476
985,0.0017335315,1.1090678e-07,0.31509949,0.76190476
986,0.0027241209,1.9070013e-07,0.31519788,0.74545455
987,0.0014858841,1.0562922e-06,0.31524709,0.4
988,0.010153541,1.0139161e-06,0.31593772,0.76829268
989,0.0086676573,1.5012749e-06,0.31578947,0.65882353
990,0.0071817732,0.0011124903,0.34188468,0.29802956
991,0.0047052997,1.1921294e-05,0.31616035,0.32748538
992,0.0076770679,8.23033e-07,0.31569072,0.80430108
993,0.038137692,4.2643985e-05,0.31928521,0.51447246
994,0.0066864785,6.9748018e-06,0.31559203,0.43874644
995,0.016344725,3.7135633e-05,0.31678042,0.43776224
996,0.0009905894,4.2309002e-07,0.31564137,0.66666667
997,0.023774146,7.5639674e-06,0.31730316,0.56951754
998,0.0022288262,3.1071596e-07,0.31514868,0.58333333
999,0.019068846,4.8610021e-06,0.31683013,0.67293233
1000,0.0039623576,1.6062952e-06,0.31532094,0.53333333
1001,0.0096582467,2.2134311e-05,0.31825347,0.41430499
1002,0.0009905894,4.0896268e-08,0.31502575,0.83333333
1003,0.023526498,1.8702534e-05,0.31727823,0.53034714
1004,0.029717682,1.0828509e-05,0.31790269,0.60140056
1005,0.0034670629,7.5411141e-08,0.31527171,0.91208791
1006,0.035165924,2.6672589e-05,0.31845426,0.53321347
1007,0.0039623576,2.105882e-06,0.31532094,0.48333333
1008,0.0019811788,3.3207438e-06,0.31574009,0.32142857
1009,0.014115899,6.4018845e-06,0.31633373,0.55137845
1010,0.0089153046,1.6637256e-05,0.31628417,0.4015873
1011,0.0079247152,7.1454565e-06,0.31635851,0.57459677
1012,0.0079247152,1.4026497e-05,0.31805293,0.42943548
1013,0.0029717682,0.00011282645,0.33765365,0.37878788
1014,0.024517088,5.1571619e-05,0.31910858,0.41517213
1015,0.0089153046,8.5925163e-07,0.31581417,0.74444444
1016,0.0022288262,0,0.31514868,1
1017,0.036899455,3.154655e-05,0.31863016,0.52865953
1018,0.012630015,7.001475e-06,0.31805293,0.59529412
